#Decompressing a basalt COHS closed system at 1473.15 degrees (K). 
#Approx total H2O (wt%) starting fO2: 1.000, final fO2: 0.956
#Approx total CO2 starting fO2: 0.300 (wt%) 3000.0 (ppm), final fO2: 2749.0 (ppm) 
#Approx total C (ppm) starting fO2: 818.007927, final fO2: 821.255837
#Total H (ppm): 1119.256416 wt%: 0.111926
#fTH2 = 0.038028
#
#         	          	          	          	              	              	 Gas:         	            	                	 Gas by mol:  	              	              	              	              	              	              	              	              	              	 Gas by mass: 	              	              	              	              	              	              	              	              	              	 Melt (wt%): 	            	            	            	            	            	            	            	            	            	 Ratios: 
P	NNO	fo2	F	rho_bulk	rho_melt	Exsol_vol%	Gas_wt	mol_mass	mH2O	mH2	mO2	mCO2	mCO	mCH4	mSO2	mH2S	mS2	mN2	wH2O	wH2	wO2	wCO2	wCO	wCH4	wSO2	wH2S	wS2	wN2	H2O_melt	H2_melt	CO2_melt	CO_melt	CH4_melt	graph_melt	S2-_melt	S6+_melt	Stot_melt	N_melt	mCO2/CO	mCO2/H2O	mCO2/SO2	mH2S/SO2	fH2	fH2O	fCO2	fCO	fCH4	fSO2	fH2S	fS2	fN2	tot_H	tot_C	tot_O_gas	tot_O	tot_S	tot_N
3055.0649 	 +0.000 	 3.408e-08 	 0.126 	 2715.344 	 2715.344 	 2.54e-06 	 1e-06 	 0.0429 	 0.0359904 	 0.000191993 	 6.38215e-12 	 0.94174 	 0.0178785 	 5.02185e-10 	 0.00381791 	 0.000297233 	 8.37087e-05 	 0.0 	 0.0151295 	 9.03354e-06 	 4.76539e-12 	 0.967107 	 0.0116854 	 1.87989e-10 	 0.00570736 	 0.000236377 	 0.000125265 	 0.0 	 1.0 	 2.73029e-05 	 0.3 	 0.000758432 	 4.4868e-12 	 0.0 	 0.0322634 	 0.167737 	 0.2 	 0.0 	 52.6744 	 26.1664 	 246.664 	 0.0778522 	 0.84250046 	 118.708 	 6210.44 	 108.807 	 3.24258e-06 	 23.007584 	 2.3218343 	 0.42946357 	 0.0 	 1119.2564 	 821.25714 	 11066.621 	 42168.111 	 2000.0 	 0.0 
3055.0 	 +0.000 	 3.408e-08 	 0.126 	 2644.483 	 2644.483 	 0.000017 	 6.74065e-06 	 0.042855 	 0.0359912 	 0.000191997 	 6.38229e-12 	 0.941739 	 0.0178785 	 5.02184e-10 	 0.00381792 	 0.000297233 	 8.37072e-05 	 0.0 	 0.0151298 	 9.03374e-06 	 4.76549e-12 	 0.967107 	 0.0116854 	 1.87989e-10 	 0.00570737 	 0.000236377 	 0.000125263 	 0.0 	 1.0 	 2.73029e-05 	 0.299994 	 0.000758423 	 4.48669e-12 	 0.0 	 0.0322627 	 0.167737 	 0.2 	 0.0 	 5.267438e+01 	 2.616582e+01 	 2.466633e+02 	 7.785219e-02 	 0.84250016 	 118.708 	 6.210299e+03 	 1.088048e+02 	 3.2425e-06 	 23.007144 	 2.3217881 	 0.4294468 	 0.0 	 1119.2564 	 821.25714 	 11066.621 	 42168.111 	 2000.0 	 0 
3054.0 	 -0.000 	 3.407e-08 	 0.126 	 2644.465 	 2644.471 	 0.000403 	 0.000162902 	 0.042855 	 0.036005 	 0.000192103 	 6.38423e-12 	 0.941723 	 0.0178796 	 5.02385e-10 	 0.00381886 	 0.000297407 	 8.37288e-05 	 0.0 	 0.0151358 	 9.03881e-06 	 4.76698e-12 	 0.967098 	 0.0116862 	 1.88066e-10 	 0.00570884 	 0.000236518 	 0.000125296 	 0.0 	 0.999997 	 2.73064e-05 	 0.299841 	 0.00075819 	 4.48587e-12 	 0.0 	 0.0322621 	 0.167737 	 0.199999 	 0.0 	 5.267019e+01 	 2.615538e+01 	 2.465978e+02 	 7.787849e-02 	 0.842586 	 118.707 	 6.206578e+03 	 1.087511e+02 	 3.24191e-06 	 22.999408 	 2.3217367 	 0.4293403 	 0.0 	 1119.2564 	 821.25714 	 11066.616 	 42168.111 	 2000.0 	 0 
3053.0 	 -0.000 	 3.406e-08 	 0.126 	 2644.447 	 2644.459 	 0.000780 	 0.000314926 	 0.042854 	 0.0360186 	 0.000192207 	 6.3861e-12 	 0.941707 	 0.0178808 	 5.02586e-10 	 0.00381975 	 0.000297577 	 8.37496e-05 	 0.0 	 0.0151416 	 9.04381e-06 	 4.76841e-12 	 0.96709 	 0.0116871 	 1.88143e-10 	 0.00571022 	 0.000236654 	 0.000125328 	 0.0 	 0.999995 	 2.731e-05 	 0.299691 	 0.000757968 	 4.48512e-12 	 0.0 	 0.0322616 	 0.167737 	 0.199999 	 0.0 	 5.266591e+01 	 2.614503e+01 	 2.465361e+02 	 7.790471e-02 	 0.84267204 	 118.707 	 6.202955e+03 	 1.086992e+02 	 3.24136e-06 	 22.991675 	 2.3216864 	 0.42923404 	 0.0 	 1119.2564 	 821.25714 	 11066.611 	 42168.111 	 2000.0 	 0 
3052.0 	 -0.000 	 3.405e-08 	 0.126 	 2644.429 	 2644.447 	 0.001156 	 0.000466907 	 0.042854 	 0.0360323 	 0.000192312 	 6.38796e-12 	 0.941691 	 0.0178819 	 5.02787e-10 	 0.00382064 	 0.000297746 	 8.37704e-05 	 0.0 	 0.0151475 	 9.04882e-06 	 4.76985e-12 	 0.967082 	 0.0116879 	 1.88219e-10 	 0.0057116 	 0.000236791 	 0.00012536 	 0.0 	 0.999993 	 2.73136e-05 	 0.299542 	 0.000757746 	 4.48437e-12 	 0.0 	 0.032261 	 0.167737 	 0.199999 	 0.0 	 5.266163e+01 	 2.613468e+01 	 2.464745e+02 	 7.793095e-02 	 0.8427581 	 118.706 	 6.199334e+03 	 1.086473e+02 	 3.24082e-06 	 22.983944 	 2.3216362 	 0.42912781 	 0.0 	 1119.2564 	 821.25714 	 11066.606 	 42168.111 	 2000.0 	 0 
3051.0 	 -0.000 	 3.405e-08 	 0.126 	 2644.410 	 2644.434 	 0.001533 	 0.000618847 	 0.042854 	 0.0360459 	 0.000192417 	 6.38983e-12 	 0.941675 	 0.0178831 	 5.02989e-10 	 0.00382153 	 0.000297916 	 8.37912e-05 	 0.0 	 0.0151534 	 9.05384e-06 	 4.77128e-12 	 0.967074 	 0.0116888 	 1.88296e-10 	 0.00571298 	 0.000236928 	 0.000125392 	 0.0 	 0.99999 	 2.73172e-05 	 0.299393 	 0.000757524 	 4.48362e-12 	 0.0 	 0.0322605 	 0.167738 	 0.199998 	 0.0 	 5.265736e+01 	 2.612433e+01 	 2.464129e+02 	 7.795720e-02 	 0.84284416 	 118.706 	 6.195714e+03 	 1.085954e+02 	 3.24028e-06 	 22.976216 	 2.3215859 	 0.4290216 	 0.0 	 1119.2564 	 821.25714 	 11066.601 	 42168.111 	 2000.0 	 0 
3050.0 	 -0.000 	 3.404e-08 	 0.126 	 2644.392 	 2644.422 	 0.001910 	 0.000770746 	 0.042853 	 0.0360596 	 0.000192522 	 6.3917e-12 	 0.941659 	 0.0178842 	 5.0319e-10 	 0.00382243 	 0.000298086 	 8.3812e-05 	 0.0 	 0.0151592 	 9.05886e-06 	 4.77272e-12 	 0.967065 	 0.0116896 	 1.88373e-10 	 0.00571436 	 0.000237065 	 0.000125425 	 0.0 	 0.999988 	 2.73207e-05 	 0.299243 	 0.000757302 	 4.48287e-12 	 0.0 	 0.0322599 	 0.167738 	 0.199998 	 0.0 	 5.265308e+01 	 2.611399e+01 	 2.463512e+02 	 7.798346e-02 	 0.84293023 	 118.705 	 6.192096e+03 	 1.085435e+02 	 3.23974e-06 	 22.96849 	 2.3215357 	 0.42891543 	 0.0 	 1119.2564 	 821.25714 	 11066.596 	 42168.111 	 2000.0 	 0 
3049.0 	 -0.000 	 3.403e-08 	 0.126 	 2644.374 	 2644.410 	 0.002287 	 0.000922602 	 0.042853 	 0.0360733 	 0.000192627 	 6.39357e-12 	 0.941643 	 0.0178854 	 5.03392e-10 	 0.00382332 	 0.000298256 	 8.38328e-05 	 0.0 	 0.0151651 	 9.06388e-06 	 4.77415e-12 	 0.967057 	 0.0116905 	 1.88451e-10 	 0.00571574 	 0.000237202 	 0.000125457 	 0.0 	 0.999986 	 2.73243e-05 	 0.299094 	 0.000757079 	 4.48212e-12 	 0.0 	 0.0322593 	 0.167738 	 0.199997 	 0.0 	 5.264880e+01 	 2.610364e+01 	 2.462896e+02 	 7.800972e-02 	 0.84301631 	 118.705 	 6.188479e+03 	 1.084916e+02 	 3.23919e-06 	 22.960767 	 2.3214855 	 0.42880928 	 0.0 	 1119.2564 	 821.25714 	 11066.591 	 42168.111 	 2000.0 	 0 
3048.0 	 -0.000 	 3.403e-08 	 0.126 	 2644.356 	 2644.397 	 0.002664 	 0.00107442 	 0.042853 	 0.0360869 	 0.000192733 	 6.39544e-12 	 0.941627 	 0.0178865 	 5.03593e-10 	 0.00382421 	 0.000298426 	 8.38536e-05 	 0.0 	 0.015171 	 9.06891e-06 	 4.77559e-12 	 0.967049 	 0.0116913 	 1.88528e-10 	 0.00571712 	 0.00023734 	 0.000125489 	 0.0 	 0.999983 	 2.73279e-05 	 0.298945 	 0.000756857 	 4.48137e-12 	 0.0 	 0.0322588 	 0.167738 	 0.199997 	 0.0 	 5.264452e+01 	 2.609330e+01 	 2.462279e+02 	 7.803600e-02 	 0.8431024 	 118.704 	 6.184863e+03 	 1.084397e+02 	 3.23865e-06 	 22.953046 	 2.3214352 	 0.42870316 	 0.0 	 1119.2564 	 821.25714 	 11066.585 	 42168.111 	 2000.0 	 0 
3047.0 	 -0.000 	 3.402e-08 	 0.126 	 2644.337 	 2644.385 	 0.003042 	 0.00122619 	 0.042852 	 0.0361006 	 0.000192838 	 6.39732e-12 	 0.941611 	 0.0178877 	 5.03795e-10 	 0.0038251 	 0.000298596 	 8.38745e-05 	 0.0 	 0.0151769 	 9.07394e-06 	 4.77703e-12 	 0.96704 	 0.0116922 	 1.88605e-10 	 0.0057185 	 0.000237477 	 0.000125521 	 0.0 	 0.999981 	 2.73314e-05 	 0.298796 	 0.000756635 	 4.48062e-12 	 0.0 	 0.0322582 	 0.167738 	 0.199996 	 0.0 	 5.264024e+01 	 2.608296e+01 	 2.461662e+02 	 7.806229e-02 	 0.84318851 	 118.704 	 6.181248e+03 	 1.083879e+02 	 3.23811e-06 	 22.945328 	 2.321385 	 0.42859707 	 0.0 	 1119.2564 	 821.25714 	 11066.58 	 42168.111 	 2000.0 	 0 
3046.0 	 -0.001 	 3.401e-08 	 0.126 	 2644.319 	 2644.373 	 0.003419 	 0.00137792 	 0.042852 	 0.0361143 	 0.000192943 	 6.39919e-12 	 0.941595 	 0.0178888 	 5.03997e-10 	 0.003826 	 0.000298767 	 8.38954e-05 	 0.0 	 0.0151828 	 9.07897e-06 	 4.77847e-12 	 0.967032 	 0.011693 	 1.88682e-10 	 0.00571989 	 0.000237615 	 0.000125554 	 0.0 	 0.999979 	 2.7335e-05 	 0.298646 	 0.000756413 	 4.47986e-12 	 0.0 	 0.0322576 	 0.167738 	 0.199996 	 0.0 	 5.263596e+01 	 2.607262e+01 	 2.461045e+02 	 7.808858e-02 	 0.84327462 	 118.703 	 6.177635e+03 	 1.083360e+02 	 3.23757e-06 	 22.937612 	 2.3213348 	 0.42849101 	 0.0 	 1119.2564 	 821.25714 	 11066.575 	 42168.111 	 2000.0 	 0 
3045.0 	 -0.001 	 3.400e-08 	 0.126 	 2644.301 	 2644.360 	 0.003797 	 0.00152961 	 0.042852 	 0.036128 	 0.000193049 	 6.40106e-12 	 0.941579 	 0.01789 	 5.04199e-10 	 0.00382689 	 0.000298937 	 8.39162e-05 	 0.0 	 0.0151887 	 9.08401e-06 	 4.77991e-12 	 0.967024 	 0.0116939 	 1.88759e-10 	 0.00572127 	 0.000237752 	 0.000125586 	 0.0 	 0.999976 	 2.73386e-05 	 0.298497 	 0.00075619 	 4.47911e-12 	 0.0 	 0.0322571 	 0.167738 	 0.199995 	 0.0 	 5.263169e+01 	 2.606228e+01 	 2.460428e+02 	 7.811489e-02 	 0.84336074 	 118.703 	 6.174024e+03 	 1.082842e+02 	 3.23702e-06 	 22.929899 	 2.3212846 	 0.42838497 	 0.0 	 1119.2564 	 821.25714 	 11066.57 	 42168.111 	 2000.0 	 0 
