#Decompressing a basalt COHS closed system at 1473.15 degrees (K). 
#Approx total H2O (wt%) starting fO2: 2.000, final fO2: 1.925
#Approx total CO2 starting fO2: 0.500 (wt%) 4999.0 (ppm), final fO2: 4607.0 (ppm) 
#Approx total C (ppm) starting fO2: 1363.345047, final fO2: 1367.846684
#Total H (ppm): 2239.189097 wt%: 0.223919
#fTH2 = 0.033829
#
#         	          	          	          	              	              	 Gas:         	            	                	 Gas by mol:  	              	              	              	              	              	              	              	              	              	 Gas by mass: 	              	              	              	              	              	              	              	              	              	 Melt (wt%): 	            	            	            	            	            	            	            	            	            	 Ratios: 
P	NNO	fo2	F	rho_bulk	rho_melt	Exsol_vol%	Gas_wt	mol_mass	mH2O	mH2	mO2	mCO2	mCO	mCH4	mSO2	mH2S	mS2	mN2	wH2O	wH2	wO2	wCO2	wCO	wCH4	wSO2	wH2S	wS2	wN2	H2O_melt	H2_melt	CO2_melt	CO_melt	CH4_melt	graph_melt	S2-_melt	S6+_melt	Stot_melt	N_melt	mCO2/CO	mCO2/H2O	mCO2/SO2	mH2S/SO2	fH2	fH2O	fCO2	fCO	fCH4	fSO2	fH2S	fS2	fN2	tot_H	tot_C	tot_O_gas	tot_O	tot_S	tot_N
4306.0 	 -0.000 	 3.724e-08 	 0.122 	 2598.599 	 2598.640 	 0.003828 	 0.00216006 	 0.041707 	 0.0796508 	 0.000380996 	 3.97294e-12 	 0.899442 	 0.0168755 	 4.56443e-09 	 0.00291171 	 0.000653283 	 8.54688e-05 	 0.0 	 0.0344053 	 1.84201e-05 	 3.04817e-12 	 0.949105 	 0.0113335 	 1.75571e-09 	 0.00447256 	 0.000533834 	 0.000131421 	 0.0 	 1.99992 	 0.000122376 	 0.497916 	 0.00104872 	 7.74326e-11 	 0.0 	 0.0411139 	 0.15888 	 0.199994 	 0.0 	 5.329879e+01 	 1.129231e+01 	 3.089047e+02 	 2.243636e-01 	 2.7198577 	 400.644 	 1.124021e+04 	 1.883678e+02 	 5.59614e-05 	 33.501146 	 9.9859602 	 0.7622396 	 0.0 	 2239.1891 	 1367.8478 	 21403.39 	 51869.521 	 2000.0 	 0 
4305.0 	 -0.001 	 3.724e-08 	 0.122 	 2598.583 	 2598.629 	 0.004215 	 0.00237783 	 0.041706 	 0.0796743 	 0.000381163 	 3.97376e-12 	 0.899417 	 0.0168762 	 4.56606e-09 	 0.00291214 	 0.000653579 	 8.54805e-05 	 0.0 	 0.034416 	 1.84284e-05 	 3.04886e-12 	 0.949093 	 0.0113342 	 1.75636e-09 	 0.00447328 	 0.000534085 	 0.000131441 	 0.0 	 1.99992 	 0.000122391 	 0.497706 	 0.00104849 	 7.74239e-11 	 0.0 	 0.0411126 	 0.158881 	 0.199993 	 0.0 	 5.329499e+01 	 1.128867e+01 	 3.088505e+02 	 2.244324e-01 	 2.7201077 	 400.641 	 1.123465e+04 	 1.882933e+02 	 5.5955e-05 	 33.490153 	 9.9855728 	 0.76204033 	 0.0 	 2239.1891 	 1367.8478 	 21403.38 	 51869.521 	 2000.0 	 0 
4304.0 	 -0.001 	 3.723e-08 	 0.122 	 2598.568 	 2598.618 	 0.004602 	 0.00259555 	 0.041705 	 0.0796979 	 0.000381329 	 3.97459e-12 	 0.899392 	 0.0168769 	 4.56768e-09 	 0.00291257 	 0.000653876 	 8.54923e-05 	 0.0 	 0.0344267 	 1.84368e-05 	 3.04954e-12 	 0.94908 	 0.0113348 	 1.75701e-09 	 0.00447401 	 0.000534335 	 0.000131461 	 0.0 	 1.99991 	 0.000122405 	 0.497496 	 0.00104826 	 7.74151e-11 	 0.0 	 0.0411113 	 0.158881 	 0.199993 	 0.0 	 5.329120e+01 	 1.128502e+01 	 3.087963e+02 	 2.245012e-01 	 2.7203578 	 400.638 	 1.122910e+04 	 1.882188e+02 	 5.59487e-05 	 33.479163 	 9.9851855 	 0.76184111 	 0.0 	 2239.1891 	 1367.8478 	 21403.37 	 51869.521 	 2000.0 	 0 
4303.0 	 -0.001 	 3.722e-08 	 0.122 	 2598.552 	 2598.606 	 0.004990 	 0.00281322 	 0.041705 	 0.0797214 	 0.000381496 	 3.97542e-12 	 0.899367 	 0.0168777 	 4.5693e-09 	 0.002913 	 0.000654173 	 8.55041e-05 	 0.0 	 0.0344374 	 1.84451e-05 	 3.05022e-12 	 0.949068 	 0.0113355 	 1.75766e-09 	 0.00447474 	 0.000534586 	 0.000131481 	 0.0 	 1.9999 	 0.00012242 	 0.497286 	 0.00104802 	 7.74064e-11 	 0.0 	 0.04111 	 0.158882 	 0.199992 	 0.0 	 5.328740e+01 	 1.128138e+01 	 3.087421e+02 	 2.245700e-01 	 2.720608 	 400.635 	 1.122354e+04 	 1.881443e+02 	 5.59424e-05 	 33.468176 	 9.9847982 	 0.76164195 	 0.0 	 2239.1891 	 1367.8478 	 21403.36 	 51869.521 	 2000.0 	 0 
4302.0 	 -0.001 	 3.721e-08 	 0.122 	 2598.537 	 2598.595 	 0.005377 	 0.00303082 	 0.041704 	 0.0797449 	 0.000381664 	 3.97626e-12 	 0.899342 	 0.0168784 	 4.57093e-09 	 0.00291343 	 0.00065447 	 8.5516e-05 	 0.0 	 0.034448 	 1.84535e-05 	 3.0509e-12 	 0.949056 	 0.0113362 	 1.75832e-09 	 0.00447547 	 0.000534837 	 0.000131501 	 0.0 	 1.99989 	 0.000122434 	 0.497076 	 0.00104779 	 7.73976e-11 	 0.0 	 0.0411087 	 0.158883 	 0.199991 	 0.0 	 5.328361e+01 	 1.127773e+01 	 3.086879e+02 	 2.246388e-01 	 2.7208581 	 400.633 	 1.121799e+04 	 1.880698e+02 	 5.5936e-05 	 33.457193 	 9.984411 	 0.76144284 	 0.0 	 2239.1891 	 1367.8478 	 21403.35 	 51869.521 	 2000.0 	 0 
4301.0 	 -0.001 	 3.721e-08 	 0.122 	 2598.521 	 2598.584 	 0.005764 	 0.00324838 	 0.041704 	 0.0797684 	 0.000381831 	 3.97709e-12 	 0.899316 	 0.0168791 	 4.57255e-09 	 0.00291386 	 0.000654768 	 8.55278e-05 	 0.0 	 0.0344587 	 1.84618e-05 	 3.05159e-12 	 0.949043 	 0.0113368 	 1.75897e-09 	 0.00447619 	 0.000535088 	 0.000131521 	 0.0 	 1.99988 	 0.000122449 	 0.496866 	 0.00104756 	 7.73888e-11 	 0.0 	 0.0411074 	 0.158883 	 0.199991 	 0.0 	 5.327981e+01 	 1.127409e+01 	 3.086337e+02 	 2.247077e-01 	 2.7211083 	 400.63 	 1.121245e+04 	 1.879954e+02 	 5.59297e-05 	 33.446214 	 9.9840237 	 0.76124378 	 0.0 	 2239.1891 	 1367.8478 	 21403.341 	 51869.521 	 2000.0 	 0 
4300.0 	 -0.001 	 3.720e-08 	 0.122 	 2598.506 	 2598.573 	 0.006152 	 0.00346587 	 0.041703 	 0.079792 	 0.000381998 	 3.97792e-12 	 0.899291 	 0.0168799 	 4.57418e-09 	 0.00291429 	 0.000655065 	 8.55396e-05 	 0.0 	 0.0344694 	 1.84702e-05 	 3.05227e-12 	 0.949031 	 0.0113375 	 1.75962e-09 	 0.00447692 	 0.000535339 	 0.000131541 	 0.0 	 1.99988 	 0.000122463 	 0.496656 	 0.00104733 	 7.73801e-11 	 0.0 	 0.0411061 	 0.158884 	 0.19999 	 0.0 	 5.327602e+01 	 1.127044e+01 	 3.085794e+02 	 2.247766e-01 	 2.7213585 	 400.627 	 1.120690e+04 	 1.879210e+02 	 5.59234e-05 	 33.435237 	 9.9836365 	 0.76104478 	 0.0 	 2239.1891 	 1367.8478 	 21403.331 	 51869.521 	 2000.0 	 0 
4299.0 	 -0.001 	 3.719e-08 	 0.122 	 2598.490 	 2598.562 	 0.006539 	 0.00368331 	 0.041702 	 0.0798156 	 0.000382165 	 3.97875e-12 	 0.899266 	 0.0168806 	 4.57581e-09 	 0.00291472 	 0.000655363 	 8.55514e-05 	 0.0 	 0.0344801 	 1.84786e-05 	 3.05295e-12 	 0.949018 	 0.0113381 	 1.76027e-09 	 0.00447765 	 0.00053559 	 0.000131561 	 0.0 	 1.99987 	 0.000122477 	 0.496446 	 0.00104709 	 7.73713e-11 	 0.0 	 0.0411047 	 0.158885 	 0.199989 	 0.0 	 5.327222e+01 	 1.126680e+01 	 3.085252e+02 	 2.248455e-01 	 2.7216087 	 400.624 	 1.120136e+04 	 1.878466e+02 	 5.5917e-05 	 33.424264 	 9.9832493 	 0.76084582 	 0.0 	 2239.1891 	 1367.8478 	 21403.321 	 51869.521 	 2000.0 	 0 
4298.0 	 -0.001 	 3.718e-08 	 0.122 	 2598.475 	 2598.550 	 0.006927 	 0.0039007 	 0.041702 	 0.0798391 	 0.000382333 	 3.97958e-12 	 0.899241 	 0.0168813 	 4.57743e-09 	 0.00291516 	 0.000655661 	 8.55633e-05 	 0.0 	 0.0344908 	 1.84869e-05 	 3.05364e-12 	 0.949006 	 0.0113388 	 1.76092e-09 	 0.00447838 	 0.000535842 	 0.000131582 	 0.0 	 1.99986 	 0.000122492 	 0.496236 	 0.00104686 	 7.73625e-11 	 0.0 	 0.0411034 	 0.158885 	 0.199989 	 0.0 	 5.326843e+01 	 1.126316e+01 	 3.084710e+02 	 2.249144e-01 	 2.721859 	 400.622 	 1.119582e+04 	 1.877722e+02 	 5.59107e-05 	 33.413295 	 9.9828622 	 0.76064693 	 0.0 	 2239.1891 	 1367.8478 	 21403.311 	 51869.521 	 2000.0 	 0 
4297.0 	 -0.001 	 3.718e-08 	 0.122 	 2598.460 	 2598.539 	 0.007314 	 0.00411803 	 0.041701 	 0.0798627 	 0.0003825 	 3.98041e-12 	 0.899216 	 0.016882 	 4.57906e-09 	 0.00291559 	 0.000655959 	 8.55751e-05 	 0.0 	 0.0345015 	 1.84953e-05 	 3.05432e-12 	 0.948994 	 0.0113395 	 1.76158e-09 	 0.00447911 	 0.000536093 	 0.000131602 	 0.0 	 1.99985 	 0.000122506 	 0.496027 	 0.00104663 	 7.73537e-11 	 0.0 	 0.0411021 	 0.158886 	 0.199988 	 0.0 	 5.326463e+01 	 1.125952e+01 	 3.084167e+02 	 2.249834e-01 	 2.7221092 	 400.619 	 1.119028e+04 	 1.876978e+02 	 5.59043e-05 	 33.402329 	 9.9824751 	 0.76044808 	 0.0 	 2239.1891 	 1367.8478 	 21403.301 	 51869.521 	 2000.0 	 0 
4296.0 	 -0.001 	 3.717e-08 	 0.122 	 2598.444 	 2598.528 	 0.007702 	 0.0043353 	 0.041700 	 0.0798863 	 0.000382668 	 3.98125e-12 	 0.89919 	 0.0168828 	 4.58069e-09 	 0.00291602 	 0.000656257 	 8.5587e-05 	 0.0 	 0.0345122 	 1.85037e-05 	 3.05501e-12 	 0.948981 	 0.0113401 	 1.76223e-09 	 0.00447984 	 0.000536345 	 0.000131622 	 0.0 	 1.99985 	 0.000122521 	 0.495817 	 0.0010464 	 7.73449e-11 	 0.0 	 0.0411008 	 0.158887 	 0.199988 	 0.0 	 5.326084e+01 	 1.125588e+01 	 3.083624e+02 	 2.250524e-01 	 2.7223595 	 400.616 	 1.118474e+04 	 1.876234e+02 	 5.5898e-05 	 33.391366 	 9.982088 	 0.76024929 	 0.0 	 2239.1891 	 1367.8478 	 21403.291 	 51869.521 	 2000.0 	 0 
4295.0 	 -0.001 	 3.716e-08 	 0.122 	 2598.429 	 2598.517 	 0.008090 	 0.00455252 	 0.041700 	 0.0799099 	 0.000382836 	 3.98208e-12 	 0.899165 	 0.0168835 	 4.58232e-09 	 0.00291645 	 0.000656555 	 8.55988e-05 	 0.0 	 0.0345229 	 1.85121e-05 	 3.05569e-12 	 0.948969 	 0.0113408 	 1.76288e-09 	 0.00448057 	 0.000536597 	 0.000131642 	 0.0 	 1.99984 	 0.000122535 	 0.495607 	 0.00104617 	 7.73362e-11 	 0.0 	 0.0410995 	 0.158887 	 0.199987 	 0.0 	 5.325704e+01 	 1.125224e+01 	 3.083081e+02 	 2.251214e-01 	 2.7226099 	 400.614 	 1.117920e+04 	 1.875491e+02 	 5.58916e-05 	 33.380407 	 9.981701 	 0.76005055 	 0.0 	 2239.1891 	 1367.8478 	 21403.281 	 51869.521 	 2000.0 	 0 
4294.0 	 -0.001 	 3.716e-08 	 0.122 	 2598.413 	 2598.506 	 0.008478 	 0.00476968 	 0.041699 	 0.0799335 	 0.000383004 	 3.98291e-12 	 0.89914 	 0.0168842 	 4.58394e-09 	 0.00291688 	 0.000656854 	 8.56107e-05 	 0.0 	 0.0345337 	 1.85205e-05 	 3.05638e-12 	 0.948957 	 0.0113414 	 1.76353e-09 	 0.0044813 	 0.000536849 	 0.000131662 	 0.0 	 1.99983 	 0.000122549 	 0.495398 	 0.00104593 	 7.73274e-11 	 0.0 	 0.0410982 	 0.158888 	 0.199986 	 0.0 	 5.325325e+01 	 1.124860e+01 	 3.082539e+02 	 2.251904e-01 	 2.7228602 	 400.611 	 1.117367e+04 	 1.874748e+02 	 5.58853e-05 	 33.369451 	 9.9813139 	 0.75985187 	 0.0 	 2239.1891 	 1367.8478 	 21403.271 	 51869.521 	 2000.0 	 0 
4293.0 	 -0.001 	 3.715e-08 	 0.122 	 2598.398 	 2598.494 	 0.008866 	 0.00498679 	 0.041699 	 0.0799571 	 0.000383172 	 3.98375e-12 	 0.899115 	 0.016885 	 4.58557e-09 	 0.00291731 	 0.000657152 	 8.56225e-05 	 0.0 	 0.0345444 	 1.85289e-05 	 3.05706e-12 	 0.948944 	 0.0113421 	 1.76419e-09 	 0.00448203 	 0.000537101 	 0.000131683 	 0.0 	 1.99982 	 0.000122564 	 0.495188 	 0.0010457 	 7.73186e-11 	 0.0 	 0.0410969 	 0.158889 	 0.199986 	 0.0 	 5.324945e+01 	 1.124496e+01 	 3.081996e+02 	 2.252595e-01 	 2.7231106 	 400.608 	 1.116813e+04 	 1.874004e+02 	 5.58789e-05 	 33.358499 	 9.980927 	 0.75965324 	 0.0 	 2239.1891 	 1367.8478 	 21403.261 	 51869.521 	 2000.0 	 0 
4292.0 	 -0.001 	 3.714e-08 	 0.122 	 2598.382 	 2598.483 	 0.009254 	 0.00520384 	 0.041698 	 0.0799808 	 0.00038334 	 3.98458e-12 	 0.899089 	 0.0168857 	 4.5872e-09 	 0.00291775 	 0.000657451 	 8.56344e-05 	 0.0 	 0.0345551 	 1.85373e-05 	 3.05775e-12 	 0.948932 	 0.0113428 	 1.76484e-09 	 0.00448276 	 0.000537354 	 0.000131703 	 0.0 	 1.99981 	 0.000122578 	 0.494979 	 0.00104547 	 7.73098e-11 	 0.0 	 0.0410955 	 0.158889 	 0.199985 	 0.0 	 5.324565e+01 	 1.124132e+01 	 3.081453e+02 	 2.253286e-01 	 2.723361 	 400.605 	 1.116260e+04 	 1.873262e+02 	 5.58726e-05 	 33.34755 	 9.98054 	 0.75945466 	 0.0 	 2239.1891 	 1367.8478 	 21403.251 	 51869.521 	 2000.0 	 0 
4291.0 	 -0.001 	 3.713e-08 	 0.122 	 2598.367 	 2598.472 	 0.009642 	 0.00542083 	 0.041697 	 0.0800044 	 0.000383508 	 3.98542e-12 	 0.899064 	 0.0168864 	 4.58884e-09 	 0.00291818 	 0.00065775 	 8.56463e-05 	 0.0 	 0.0345658 	 1.85457e-05 	 3.05844e-12 	 0.948919 	 0.0113434 	 1.7655e-09 	 0.00448349 	 0.000537606 	 0.000131723 	 0.0 	 1.99981 	 0.000122593 	 0.49477 	 0.00104524 	 7.7301e-11 	 0.0 	 0.0410942 	 0.15889 	 0.199984 	 0.0 	 5.324186e+01 	 1.123768e+01 	 3.080909e+02 	 2.253977e-01 	 2.7236114 	 400.603 	 1.115708e+04 	 1.872519e+02 	 5.58662e-05 	 33.336604 	 9.9801531 	 0.75925613 	 0.0 	 2239.1891 	 1367.8478 	 21403.241 	 51869.521 	 2000.0 	 0 
4290.0 	 -0.001 	 3.713e-08 	 0.122 	 2598.351 	 2598.461 	 0.010031 	 0.00563777 	 0.041697 	 0.0800281 	 0.000383676 	 3.98625e-12 	 0.899039 	 0.0168871 	 4.59047e-09 	 0.00291861 	 0.00065805 	 8.56582e-05 	 0.0 	 0.0345766 	 1.85541e-05 	 3.05912e-12 	 0.948907 	 0.0113441 	 1.76615e-09 	 0.00448423 	 0.000537859 	 0.000131743 	 0.0 	 1.9998 	 0.000122607 	 0.49456 	 0.00104501 	 7.72922e-11 	 0.0 	 0.0410929 	 0.158891 	 0.199984 	 0.0 	 5.323806e+01 	 1.123404e+01 	 3.080366e+02 	 2.254668e-01 	 2.7238619 	 400.6 	 1.115155e+04 	 1.871776e+02 	 5.58598e-05 	 33.325662 	 9.9797662 	 0.75905766 	 0.0 	 2239.1891 	 1367.8478 	 21403.232 	 51869.521 	 2000.0 	 0 
